"order_id";"customer_id";"product_id";"category";"brand";"sub_category";"order_date";"quantity";"order_status";"order_channel";"warehouse_id";"payment_method";"gross_revenue";"total_cost";"discount_amount";"net_revenue";"shipping_cost";"reverse_shipping_cost";"total_logistics";"delivery_days";"delivery_status";"payment_fee";"is_returned";"return_reason";"refund_status";"net_profit"
3919;2911;1182;"Fashion";"BrandA";"SubCat-5";"2024-03-04";1;"SHIPPED";"WEB";19;"WALLET";1135.0;251.0;105.0;1030.0;0.0;0.0;0.0;6;"ON_TIME";22.7;0;"No Return";"NA";756.3
4103;1822;1182;"Fashion";"BrandA";"SubCat-5";"2024-12-29";5;"CANCELLED";"WEB";16;"WALLET";5675.0;1255.0;0.0;5675.0;0.0;0.0;0.0;6;"ON_TIME";113.5;0;"No Return";"NA";4306.5
4547;3766;1182;"Fashion";"BrandA";"SubCat-5";"2024-11-03";2;"PENDING";"WEB";12;"COD";2270.0;502.0;0.0;2270.0;65.0;0.0;65.0;8;"ON_TIME";79.45;1;"Wrong Item";"Processed";-646.45
4600;7581;1182;"Fashion";"BrandA";"SubCat-5";"2024-05-12";4;"SHIPPED";"WEB";8;"CARD";4540.0;1004.0;0.0;4540.0;121.0;0.0;121.0;5;"DELAYED";95.34;0;"No Return";"NA";3319.66
4600;7581;1182;"Fashion";"BrandA";"SubCat-5";"2024-05-12";4;"SHIPPED";"WEB";8;"CARD";4540.0;1004.0;0.0;4540.0;101.0;0.0;101.0;11;"DELAYED";95.34;0;"No Return";"NA";3339.66
5023;8681;1182;"Fashion";"BrandA";"SubCat-5";"2024-01-04";4;"SHIPPED";"CALL_CENTER";1;"WALLET";4540.0;1004.0;0.0;4540.0;118.0;107.0;225.0;1;"DELAYED";90.8;1;"Quality Issue";"Rejected";-1319.8
6183;5838;1182;"Fashion";"BrandA";"SubCat-5";"2024-06-02";3;"DELIVERED";"CALL_CENTER";18;"COD";3405.0;753.0;0.0;3405.0;136.0;0.0;136.0;7;"LOST";119.18;0;"No Return";"NA";2396.82
6926;8375;1182;"Fashion";"BrandA";"SubCat-5";"2024-03-30";1;"SHIPPED";"WEB";2;"UPI";1135.0;251.0;0.0;1135.0;0.0;0.0;0.0;6;"ON_TIME";13.62;0;"No Return";"NA";870.38
7405;1362;1182;"Fashion";"BrandA";"SubCat-5";"2024-04-23";1;"PENDING";"APP";19;"UPI";1135.0;251.0;333.0;802.0;0.0;0.0;0.0;6;"ON_TIME";13.62;0;"No Return";"NA";537.38
8458;6147;1182;"Fashion";"BrandA";"SubCat-5";"2024-11-24";1;"PENDING";"WEB";9;"WALLET";1135.0;251.0;0.0;1135.0;0.0;0.0;0.0;6;"ON_TIME";22.7;0;"No Return";"NA";861.3
11269;2098;1182;"Fashion";"BrandA";"SubCat-5";"2024-10-01";4;"CANCELLED";"WEB";17;"COD";4540.0;1004.0;0.0;4540.0;0.0;0.0;0.0;6;"ON_TIME";158.9;0;"No Return";"NA";3377.1
13532;3564;1182;"Fashion";"BrandA";"SubCat-5";"2024-12-18";2;"CANCELLED";"WEB";13;"UPI";2270.0;502.0;305.0;1965.0;0.0;0.0;0.0;6;"ON_TIME";27.24;0;"No Return";"NA";1435.76
18222;3019;1182;"Fashion";"BrandA";"SubCat-5";"2024-04-08";3;"SHIPPED";"WEB";14;"CARD";3405.0;753.0;0.0;3405.0;0.0;0.0;0.0;6;"ON_TIME";71.51;0;"No Return";"NA";2580.49
3337;8771;1183;"Fashion";"BrandC";"SubCat-6";"2024-01-08";4;"SHIPPED";"CALL_CENTER";19;"COD";5872.0;2516.0;0.0;5872.0;0.0;0.0;0.0;6;"ON_TIME";205.52;0;"No Return";"NA";3150.48
4574;4020;1183;"Fashion";"BrandC";"SubCat-6";"2024-05-21";2;"DELIVERED";"CALL_CENTER";17;"WALLET";2936.0;1258.0;0.0;2936.0;0.0;0.0;0.0;6;"ON_TIME";58.72;0;"No Return";"NA";1619.28
6585;2732;1183;"Fashion";"BrandC";"SubCat-6";"2024-01-26";4;"PENDING";"WEB";2;"COD";5872.0;2516.0;99.0;5773.0;0.0;0.0;0.0;6;"ON_TIME";205.52;0;"No Return";"NA";3051.48
6621;8799;1183;"Fashion";"BrandC";"SubCat-6";"2024-12-15";2;"PENDING";"WEB";17;"CARD";2936.0;1258.0;0.0;2936.0;0.0;0.0;0.0;6;"ON_TIME";61.66;0;"No Return";"NA";1616.34
10127;2734;1183;"Fashion";"BrandC";"SubCat-6";"2024-10-13";2;"PENDING";"APP";17;"CARD";2936.0;1258.0;0.0;2936.0;0.0;0.0;0.0;6;"ON_TIME";61.66;0;"No Return";"NA";1616.34
12671;19;1183;"Fashion";"BrandC";"SubCat-6";"2024-04-15";2;"PENDING";"WEB";6;"COD";2936.0;1258.0;0.0;2936.0;0.0;0.0;0.0;6;"ON_TIME";102.76;0;"No Return";"NA";1575.24
14980;2780;1183;"Fashion";"BrandC";"SubCat-6";"2024-02-11";3;"PENDING";"WEB";5;"WALLET";4404.0;1887.0;350.0;4054.0;95.0;60.0;155.0;5;"DELAYED";88.08;0;"No Return";"NA";1923.92
14980;2780;1183;"Fashion";"BrandC";"SubCat-6";"2024-02-11";3;"PENDING";"WEB";5;"WALLET";4404.0;1887.0;346.0;4058.0;95.0;60.0;155.0;5;"DELAYED";88.08;0;"No Return";"NA";1927.92
15963;6276;1183;"Fashion";"BrandC";"SubCat-6";"2024-02-15";5;"PENDING";"APP";6;"CARD";7340.0;3145.0;0.0;7340.0;0.0;0.0;0.0;6;"ON_TIME";154.14;0;"No Return";"NA";4040.86
20626;6919;1183;"Fashion";"BrandC";"SubCat-6";"2024-09-03";3;"PENDING";"APP";8;"WALLET";4404.0;1887.0;0.0;4404.0;0.0;0.0;0.0;6;"ON_TIME";88.08;0;"No Return";"NA";2428.92
21559;6847;1183;"Fashion";"BrandC";"SubCat-6";"2024-06-04";4;"CANCELLED";"APP";24;"UPI";5872.0;2516.0;0.0;5872.0;0.0;0.0;0.0;6;"ON_TIME";70.46;0;"No Return";"NA";3285.54
1737;4094;1184;"Electronics";"BrandD";"SubCat-7";"2024-12-10";4;"SHIPPED";"CALL_CENTER";24;"CARD";4724.0;3392.0;0.0;4724.0;0.0;0.0;0.0;6;"ON_TIME";99.2;0;"No Return";"NA";1232.8
2186;4567;1184;"Electronics";"BrandD";"SubCat-7";"2024-02-07";4;"PENDING";"WEB";8;"WALLET";4724.0;3392.0;0.0;4724.0;119.0;60.0;179.0;4;"DELAYED";94.48;0;"No Return";"NA";1058.52
2186;4567;1184;"Electronics";"BrandD";"SubCat-7";"2024-02-07";4;"PENDING";"WEB";8;"WALLET";4724.0;3392.0;0.0;4724.0;110.0;0.0;110.0;2;"LOST";94.48;0;"No Return";"NA";1127.52
3083;5868;1184;"Electronics";"BrandD";"SubCat-7";"2024-08-21";2;"PENDING";"WEB";12;"COD";2362.0;1696.0;213.0;2149.0;0.0;0.0;0.0;6;"ON_TIME";82.67;0;"No Return";"NA";370.33
4359;5094;1184;"Electronics";"BrandD";"SubCat-7";"2024-09-16";3;"DELIVERED";"WEB";22;"COD";3543.0;2544.0;313.0;3230.0;0.0;0.0;0.0;6;"ON_TIME";124.01;0;"No Return";"NA";561.99
4359;5094;1184;"Electronics";"BrandD";"SubCat-7";"2024-09-16";3;"DELIVERED";"WEB";22;"COD";3543.0;2544.0;342.0;3201.0;0.0;0.0;0.0;6;"ON_TIME";124.01;0;"No Return";"NA";532.99
5263;949;1184;"Electronics";"BrandD";"SubCat-7";"2024-07-20";2;"DELIVERED";"WEB";14;"UPI";2362.0;1696.0;0.0;2362.0;0.0;0.0;0.0;6;"ON_TIME";28.34;0;"No Return";"NA";637.66
8493;2026;1184;"Electronics";"BrandD";"SubCat-7";"2024-08-28";1;"PENDING";"WEB";5;"COD";1181.0;848.0;291.0;890.0;103.0;115.0;218.0;6;"DELAYED";41.34;0;"No Return";"NA";-217.34
8493;2026;1184;"Electronics";"BrandD";"SubCat-7";"2024-08-28";1;"PENDING";"WEB";5;"COD";1181.0;848.0;291.0;890.0;119.0;0.0;119.0;10;"ON_TIME";41.34;0;"No Return";"NA";-118.34
9278;1189;1184;"Electronics";"BrandD";"SubCat-7";"2024-01-24";2;"CANCELLED";"APP";21;"WALLET";2362.0;1696.0;0.0;2362.0;88.0;0.0;88.0;5;"DELAYED";47.24;0;"No Return";"NA";530.76
9407;6608;1184;"Electronics";"BrandD";"SubCat-7";"2024-04-17";4;"SHIPPED";"WEB";5;"CARD";4724.0;3392.0;336.0;4388.0;0.0;0.0;0.0;6;"ON_TIME";99.2;0;"No Return";"NA";896.8
15226;1451;1184;"Electronics";"BrandD";"SubCat-7";"2024-06-22";4;"DELIVERED";"WEB";1;"CARD";4724.0;3392.0;0.0;4724.0;0.0;0.0;0.0;6;"ON_TIME";99.2;0;"No Return";"NA";1232.8
15267;3902;1184;"Electronics";"BrandD";"SubCat-7";"2024-05-31";3;"DELIVERED";"WEB";4;"UPI";3543.0;2544.0;0.0;3543.0;0.0;0.0;0.0;6;"ON_TIME";42.52;0;"No Return";"NA";956.48
18104;7198;1184;"Electronics";"BrandD";"SubCat-7";"2024-01-12";4;"SHIPPED";"WEB";14;"UPI";4724.0;3392.0;0.0;4724.0;0.0;0.0;0.0;6;"ON_TIME";56.69;0;"No Return";"NA";1275.31
19727;8595;1184;"Electronics";"BrandD";"SubCat-7";"2024-03-19";5;"SHIPPED";"APP";24;"COD";5905.0;4240.0;0.0;5905.0;0.0;0.0;0.0;6;"ON_TIME";206.68;0;"No Return";"NA";1458.32
20814;5773;1184;"Electronics";"BrandD";"SubCat-7";"2024-11-03";5;"PENDING";"APP";4;"UPI";5905.0;4240.0;6000.0;-95.0;75.0;0.0;75.0;11;"DELAYED";70.86;0;"No Return";"NA";-4480.86
20814;5773;1184;"Electronics";"BrandD";"SubCat-7";"2024-11-03";5;"PENDING";"APP";4;"UPI";5905.0;4240.0;168.0;5737.0;75.0;0.0;75.0;11;"DELAYED";70.86;0;"No Return";"NA";1351.14
21991;7752;1184;"Electronics";"BrandD";"SubCat-7";"2024-10-25";5;"PENDING";"WEB";8;"COD";5905.0;4240.0;0.0;5905.0;0.0;0.0;0.0;6;"ON_TIME";206.68;1;"Late Delivery";"Rejected";-4446.68
112;6188;1185;"Electronics";"BrandA";"SubCat-8";"2024-05-02";2;"DELIVERED";"WEB";14;"COD";1840.0;1662.0;0.0;1840.0;0.0;0.0;0.0;6;"ON_TIME";64.4;0;"No Return";"NA";113.6
127;8306;1185;"Electronics";"BrandA";"SubCat-8";"2024-03-31";3;"PENDING";"APP";3;"UPI";2760.0;2493.0;366.0;2394.0;100.0;0.0;100.0;10;"DELAYED";33.12;0;"No Return";"NA";-232.12
11758;3768;1185;"Electronics";"BrandA";"SubCat-8";"2024-06-27";2;"SHIPPED";"WEB";20;"COD";1840.0;1662.0;146.0;1694.0;0.0;0.0;0.0;6;"ON_TIME";64.4;0;"No Return";"NA";-32.4
14880;5369;1185;"Electronics";"BrandA";"SubCat-8";"2024-06-07";1;"DELIVERED";"WEB";16;"COD";920.0;831.0;0.0;920.0;0.0;0.0;0.0;6;"ON_TIME";32.2;0;"No Return";"NA";56.8
18165;5254;1185;"Electronics";"BrandA";"SubCat-8";"2024-01-11";4;"SHIPPED";"WEB";17;"UPI";3680.0;3324.0;0.0;3680.0;61.0;0.0;61.0;10;"DELAYED";44.16;0;"No Return";"NA";250.84
19158;7015;1185;"Electronics";"BrandA";"SubCat-8";"2024-09-02";4;"PENDING";"WEB";1;"WALLET";3680.0;3324.0;0.0;3680.0;0.0;0.0;0.0;6;"ON_TIME";73.6;0;"No Return";"NA";282.4
2406;7021;1187;"Home";"BrandB";"SubCat-10";"2024-05-02";2;"DELIVERED";"WEB";20;"WALLET";2438.0;1602.0;0.0;2438.0;0.0;0.0;0.0;6;"ON_TIME";48.76;0;"No Return";"NA";787.24
3715;128;1187;"Home";"BrandB";"SubCat-10";"2024-08-13";5;"PENDING";"APP";19;"COD";6095.0;4005.0;0.0;6095.0;124.0;0.0;124.0;2;"LOST";213.33;1;"Customer Changed Mind";"Pending";-4342.33
7502;8782;1187;"Home";"BrandB";"SubCat-10";"2024-04-24";5;"SHIPPED";"WEB";7;"UPI";6095.0;4005.0;392.0;5703.0;0.0;0.0;0.0;6;"ON_TIME";73.14;0;"No Return";"NA";1624.86
11305;847;1187;"Home";"BrandB";"SubCat-10";"2024-07-08";3;"PENDING";"CALL_CENTER";22;"WALLET";3657.0;2403.0;336.0;3321.0;0.0;0.0;0.0;6;"ON_TIME";73.14;0;"No Return";"NA";844.86
12442;7650;1187;"Home";"BrandB";"SubCat-10";"2024-08-20";2;"PENDING";"APP";14;"WALLET";2438.0;1602.0;245.0;2193.0;0.0;0.0;0.0;6;"ON_TIME";48.76;1;"Quality Issue";"Processed";-1650.76
12442;7650;1187;"Home";"BrandB";"SubCat-10";"2024-08-20";2;"PENDING";"APP";14;"WALLET";2438.0;1602.0;339.0;2099.0;0.0;0.0;0.0;6;"ON_TIME";48.76;1;"Quality Issue";"Processed";-1650.76
17552;7076;1187;"Home";"BrandB";"SubCat-10";"2024-06-19";5;"DELIVERED";"WEB";15;"CARD";6095.0;4005.0;0.0;6095.0;30.0;0.0;30.0;6;"LOST";128.0;0;"No Return";"NA";1932.0
17552;7076;1187;"Home";"BrandB";"SubCat-10";"2024-06-19";5;"DELIVERED";"WEB";15;"CARD";6095.0;4005.0;0.0;6095.0;74.0;0.0;74.0;8;"ON_TIME";128.0;0;"No Return";"NA";1888.0
19859;7881;1187;"Home";"BrandB";"SubCat-10";"2024-02-03";1;"PENDING";"WEB";12;"UPI";1219.0;801.0;0.0;1219.0;0.0;0.0;0.0;6;"ON_TIME";14.63;0;"No Return";"NA";403.37
1984;1764;1189;"Beauty";"BrandD";"SubCat-0";"2024-06-18";1;"CANCELLED";"WEB";17;"WALLET";1119.0;364.0;0.0;1119.0;56.0;0.0;56.0;5;"ON_TIME";22.38;0;"No Return";"NA";676.62
6126;5718;1189;"Beauty";"BrandD";"SubCat-0";"2024-07-28";4;"PENDING";"APP";21;"COD";4476.0;1456.0;0.0;4476.0;91.0;0.0;91.0;2;"DELAYED";156.66;0;"No Return";"NA";2772.34
6126;5718;1189;"Beauty";"BrandD";"SubCat-0";"2024-07-28";4;"PENDING";"APP";21;"COD";4476.0;1456.0;0.0;4476.0;37.0;27.0;64.0;6;"DELAYED";156.66;0;"No Return";"NA";2799.34
6368;357;1189;"Beauty";"BrandD";"SubCat-0";"2024-09-03";1;"PENDING";"WEB";15;"CARD";1119.0;364.0;0.0;1119.0;0.0;0.0;0.0;6;"ON_TIME";23.5;0;"No Return";"NA";731.5
9546;8606;1189;"Beauty";"BrandD";"SubCat-0";"2024-04-09";5;"PENDING";"APP";10;"WALLET";5595.0;1820.0;0.0;5595.0;65.0;0.0;65.0;7;"ON_TIME";111.9;0;"No Return";"NA";3598.1
9933;960;1189;"Beauty";"BrandD";"SubCat-0";"2024-08-31";3;"DELIVERED";"WEB";21;"CARD";3357.0;1092.0;0.0;3357.0;134.0;0.0;134.0;4;"DELAYED";70.5;0;"No Return";"NA";2060.5
12943;2213;1189;"Beauty";"BrandD";"SubCat-0";"2024-06-13";1;"CANCELLED";"APP";2;"UPI";1119.0;364.0;174.0;945.0;123.0;0.0;123.0;11;"DELAYED";13.43;1;"Wrong Item";"Processed";-500.43
17215;5863;1189;"Beauty";"BrandD";"SubCat-0";"2024-01-21";4;"SHIPPED";"APP";21;"UPI";4476.0;1456.0;0.0;4476.0;133.0;0.0;133.0;1;"LOST";53.71;0;"No Return";"NA";2833.29
18985;8153;1189;"Beauty";"BrandD";"SubCat-0";"2024-02-24";2;"CANCELLED";"WEB";2;"WALLET";2238.0;728.0;61.0;2177.0;0.0;0.0;0.0;6;"ON_TIME";44.76;1;"Not Specified";"Pending";-772.76
20504;8553;1189;"Beauty";"BrandD";"SubCat-0";"2024-12-10";1;"SHIPPED";"WEB";4;"UPI";1119.0;364.0;0.0;1119.0;105.0;0.0;105.0;2;"DELAYED";13.43;0;"No Return";"NA";636.57
1730;5430;1190;"Fashion";"BrandD";"SubCat-1";"2024-12-18";4;"DELIVERED";"APP";19;"COD";6240.0;3004.0;339.0;5901.0;44.0;0.0;44.0;11;"ON_TIME";218.4;0;"No Return";"NA";2634.6
6945;2568;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-09";2;"PENDING";"CALL_CENTER";19;"CARD";3120.0;1502.0;261.0;2859.0;84.47;113.0;197.47;4;"LOST";65.52;0;"No Return";"NA";1094.01
6945;2568;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-09";2;"PENDING";"CALL_CENTER";19;"CARD";3120.0;1502.0;261.0;2859.0;128.0;0.0;128.0;5;"LOST";65.52;0;"No Return";"NA";1163.48
6945;2568;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-09";2;"PENDING";"CALL_CENTER";19;"CARD";3120.0;1502.0;261.0;2859.0;128.0;0.0;128.0;10;"DELAYED";65.52;0;"No Return";"NA";1163.48
6945;2568;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-09";2;"PENDING";"CALL_CENTER";19;"CARD";3120.0;1502.0;6000.0;-2880.0;84.47;113.0;197.47;4;"LOST";65.52;0;"No Return";"NA";-4644.99
6945;2568;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-09";2;"PENDING";"CALL_CENTER";19;"CARD";3120.0;1502.0;6000.0;-2880.0;128.0;0.0;128.0;5;"LOST";65.52;0;"No Return";"NA";-4575.52
6945;2568;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-09";2;"PENDING";"CALL_CENTER";19;"CARD";3120.0;1502.0;6000.0;-2880.0;128.0;0.0;128.0;10;"DELAYED";65.52;0;"No Return";"NA";-4575.52
7237;8192;1190;"Fashion";"BrandD";"SubCat-1";"2024-08-19";3;"SHIPPED";"APP";24;"COD";4680.0;2253.0;110.0;4570.0;0.0;0.0;0.0;6;"ON_TIME";163.8;0;"No Return";"NA";2153.2
10840;912;1190;"Fashion";"BrandD";"SubCat-1";"2024-04-04";5;"PENDING";"WEB";10;"COD";7800.0;3755.0;0.0;7800.0;0.0;0.0;0.0;6;"ON_TIME";273.0;0;"No Return";"NA";3772.0
10922;2616;1190;"Fashion";"BrandD";"SubCat-1";"2024-10-18";1;"DELIVERED";"CALL_CENTER";24;"COD";1560.0;751.0;302.0;1258.0;0.0;0.0;0.0;6;"ON_TIME";54.6;0;"No Return";"NA";452.4
11885;2756;1190;"Fashion";"BrandD";"SubCat-1";"2024-02-08";2;"CANCELLED";"WEB";3;"WALLET";3120.0;1502.0;326.0;2794.0;76.0;0.0;76.0;8;"LOST";62.4;0;"No Return";"NA";1153.6
12531;3125;1190;"Fashion";"BrandD";"SubCat-1";"2024-12-09";5;"SHIPPED";"APP";13;"COD";7800.0;3755.0;0.0;7800.0;0.0;0.0;0.0;6;"ON_TIME";273.0;0;"No Return";"NA";3772.0
15654;5005;1190;"Fashion";"BrandD";"SubCat-1";"2024-06-11";5;"PENDING";"APP";21;"CARD";7800.0;3755.0;6000.0;1800.0;105.0;0.0;105.0;5;"LOST";163.8;0;"No Return";"NA";-2223.8
16058;3114;1190;"Fashion";"BrandD";"SubCat-1";"2024-02-15";1;"CANCELLED";"CALL_CENTER";17;"UPI";1560.0;751.0;0.0;1560.0;0.0;0.0;0.0;6;"ON_TIME";18.72;0;"No Return";"NA";790.28
17940;1156;1190;"Fashion";"BrandD";"SubCat-1";"2024-11-12";2;"PENDING";"WEB";16;"CARD";3120.0;1502.0;0.0;3120.0;0.0;0.0;0.0;6;"ON_TIME";65.52;0;"No Return";"NA";1552.48
20002;5520;1190;"Fashion";"BrandD";"SubCat-1";"2024-08-18";5;"PENDING";"WEB";16;"CARD";7800.0;3755.0;59.0;7741.0;31.0;105.0;136.0;7;"LOST";163.8;0;"No Return";"NA";3686.2
20002;5520;1190;"Fashion";"BrandD";"SubCat-1";"2024-08-18";5;"PENDING";"WEB";16;"CARD";7800.0;3755.0;187.0;7613.0;31.0;105.0;136.0;7;"LOST";163.8;0;"No Return";"NA";3558.2
2868;4912;1191;"Home";"BrandB";"SubCat-2";"2024-02-07";2;"SHIPPED";"WEB";16;"WALLET";1824.0;726.0;0.0;1824.0;0.0;0.0;0.0;6;"ON_TIME";36.48;0;"No Return";"NA";1061.52
6348;647;1191;"Home";"BrandB";"SubCat-2";"2024-01-26";2;"SHIPPED";"CALL_CENTER";24;"WALLET";1824.0;726.0;0.0;1824.0;124.0;23.0;147.0;8;"LOST";36.48;0;"No Return";"NA";914.52
8572;5123;1191;"Home";"BrandB";"SubCat-2";"2024-05-23";5;"PENDING";"CALL_CENTER";2;"CARD";4560.0;1815.0;6000.0;-1440.0;114.0;0.0;114.0;5;"LOST";95.76;0;"No Return";"NA";-3464.76
12653;6296;1191;"Home";"BrandB";"SubCat-2";"2024-08-30";1;"SHIPPED";"WEB";9;"UPI";912.0;363.0;0.0;912.0;0.0;0.0;0.0;6;"ON_TIME";10.94;0;"No Return";"NA";538.06
12898;7226;1191;"Home";"BrandB";"SubCat-2";"2024-09-02";5;"SHIPPED";"APP";10;"WALLET";4560.0;1815.0;281.0;4279.0;0.0;0.0;0.0;6;"ON_TIME";91.2;0;"No Return";"NA";2372.8
20723;6833;1191;"Home";"BrandB";"SubCat-2";"2024-12-29";3;"DELIVERED";"APP";23;"UPI";2736.0;1089.0;281.0;2455.0;129.0;0.0;129.0;1;"DELAYED";32.83;0;"No Return";"NA";1204.17
20723;6833;1191;"Home";"BrandB";"SubCat-2";"2024-12-29";3;"DELIVERED";"APP";23;"UPI";2736.0;1089.0;250.0;2486.0;129.0;0.0;129.0;1;"DELAYED";32.83;0;"No Return";"NA";1235.17
20723;6833;1191;"Home";"BrandB";"SubCat-2";"2024-12-29";3;"DELIVERED";"APP";23;"UPI";2736.0;1089.0;189.0;2547.0;129.0;0.0;129.0;1;"DELAYED";32.83;0;"No Return";"NA";1296.17
21239;2394;1191;"Home";"BrandB";"SubCat-2";"2024-07-10";5;"DELIVERED";"WEB";14;"WALLET";4560.0;1815.0;0.0;4560.0;0.0;0.0;0.0;6;"ON_TIME";91.2;0;"No Return";"NA";2653.8
1581;687;1192;"Beauty";"BrandD";"SubCat-3";"2024-07-18";2;"CANCELLED";"APP";7;"CARD";2500.0;900.0;0.0;2500.0;124.0;0.0;124.0;1;"LOST";52.5;0;"No Return";"NA";1423.5
1581;687;1192;"Beauty";"BrandD";"SubCat-3";"2024-07-18";2;"CANCELLED";"APP";7;"CARD";2500.0;900.0;0.0;2500.0;103.0;0.0;103.0;2;"LOST";52.5;0;"No Return";"NA";1444.5
1717;5288;1192;"Beauty";"BrandD";"SubCat-3";"2024-08-12";3;"CANCELLED";"WEB";11;"CARD";3750.0;1350.0;309.0;3441.0;0.0;0.0;0.0;6;"ON_TIME";78.75;0;"No Return";"NA";2012.25
3940;4664;1192;"Beauty";"BrandD";"SubCat-3";"2024-10-25";2;"CANCELLED";"APP";19;"CARD";2500.0;900.0;0.0;2500.0;0.0;0.0;0.0;6;"ON_TIME";52.5;0;"No Return";"NA";1547.5
4379;8072;1192;"Beauty";"BrandD";"SubCat-3";"2024-08-14";2;"PENDING";"CALL_CENTER";20;"CARD";2500.0;900.0;0.0;2500.0;126.0;0.0;126.0;3;"LOST";52.5;0;"No Return";"NA";1421.5
4379;8072;1192;"Beauty";"BrandD";"SubCat-3";"2024-08-14";2;"PENDING";"CALL_CENTER";20;"CARD";2500.0;900.0;0.0;2500.0;125.0;0.0;125.0;2;"ON_TIME";52.5;0;"No Return";"NA";1422.5
5746;842;1192;"Beauty";"BrandD";"SubCat-3";"2024-07-10";3;"SHIPPED";"WEB";5;"UPI";3750.0;1350.0;0.0;3750.0;0.0;0.0;0.0;6;"ON_TIME";45.0;1;"Damaged";"Rejected";-1395.0
9780;4427;1192;"Beauty";"BrandD";"SubCat-3";"2024-11-27";4;"PENDING";"APP";4;"COD";5000.0;1800.0;0.0;5000.0;0.0;0.0;0.0;6;"ON_TIME";175.0;0;"No Return";"NA";3025.0
9998;7813;1192;"Beauty";"BrandD";"SubCat-3";"2024-01-13";5;"DELIVERED";"APP";14;"COD";6250.0;2250.0;0.0;6250.0;73.0;87.0;160.0;2;"DELAYED";218.75;1;"Late Delivery";"Rejected";-2628.75
9998;7813;1192;"Beauty";"BrandD";"SubCat-3";"2024-01-13";5;"DELIVERED";"APP";14;"COD";6250.0;2250.0;0.0;6250.0;73.0;87.0;160.0;2;"DELAYED";218.75;1;"Damaged";"Pending";-2628.75
10729;4416;1192;"Beauty";"BrandD";"SubCat-3";"2024-01-02";3;"SHIPPED";"CALL_CENTER";18;"UPI";3750.0;1350.0;269.0;3481.0;0.0;0.0;0.0;6;"ON_TIME";45.0;0;"No Return";"NA";2086.0
14661;654;1192;"Beauty";"BrandD";"SubCat-3";"2024-06-30";2;"PENDING";"WEB";22;"WALLET";2500.0;900.0;77.0;2423.0;0.0;0.0;0.0;6;"ON_TIME";50.0;0;"No Return";"NA";1473.0
15680;4261;1192;"Beauty";"BrandD";"SubCat-3";"2024-07-19";3;"PENDING";"WEB";12;"UPI";3750.0;1350.0;339.0;3411.0;137.0;114.0;251.0;10;"LOST";45.0;0;"No Return";"NA";1765.0
17107;4587;1192;"Beauty";"BrandD";"SubCat-3";"2024-02-07";1;"CANCELLED";"APP";3;"UPI";1250.0;450.0;183.0;1067.0;36.0;0.0;36.0;6;"DELAYED";15.0;0;"No Return";"NA";566.0
17107;4587;1192;"Beauty";"BrandD";"SubCat-3";"2024-02-07";1;"CANCELLED";"APP";3;"UPI";1250.0;450.0;128.0;1122.0;36.0;0.0;36.0;6;"DELAYED";15.0;0;"No Return";"NA";621.0
19451;7005;1192;"Beauty";"BrandD";"SubCat-3";"2024-01-18";5;"PENDING";"WEB";1;"CARD";6250.0;2250.0;0.0;6250.0;0.0;0.0;0.0;6;"ON_TIME";131.25;0;"No Return";"NA";3868.75
19546;437;1192;"Beauty";"BrandD";"SubCat-3";"2024-03-30";5;"PENDING";"WEB";14;"CARD";6250.0;2250.0;0.0;6250.0;60.0;0.0;60.0;5;"LOST";131.25;0;"No Return";"NA";3808.75
1757;820;1193;"Grocery";"BrandC";"SubCat-4";"2024-05-04";4;"CANCELLED";"WEB";20;"COD";2016.0;384.0;0.0;2016.0;101.0;0.0;101.0;8;"DELAYED";70.56;0;"No Return";"NA";1460.44
10229;8917;1193;"Grocery";"BrandC";"SubCat-4";"2024-09-01";1;"PENDING";"WEB";23;"COD";504.0;96.0;346.0;158.0;0.0;0.0;0.0;6;"ON_TIME";17.64;0;"No Return";"NA";44.36
12549;1161;1193;"Grocery";"BrandC";"SubCat-4";"2024-04-18";4;"DELIVERED";"CALL_CENTER";20;"UPI";2016.0;384.0;0.0;2016.0;0.0;0.0;0.0;6;"ON_TIME";24.19;1;"Customer Changed Mind";"Pending";-408.19
15180;934;1193;"Grocery";"BrandC";"SubCat-4";"2024-05-31";2;"PENDING";"CALL_CENTER";9;"WALLET";1008.0;192.0;71.0;937.0;0.0;0.0;0.0;6;"ON_TIME";20.16;0;"No Return";"NA";724.84
17874;3815;1193;"Grocery";"BrandC";"SubCat-4";"2024-03-26";5;"SHIPPED";"WEB";17;"WALLET";2520.0;480.0;220.0;2300.0;0.0;0.0;0.0;6;"ON_TIME";50.4;0;"No Return";"NA";1769.6
19265;1507;1193;"Grocery";"BrandC";"SubCat-4";"2024-09-12";5;"CANCELLED";"APP";10;"UPI";2520.0;480.0;0.0;2520.0;0.0;0.0;0.0;6;"ON_TIME";30.24;0;"No Return";"NA";2009.76
